budget,popularity,runtime,revenue,has_collection,has_homepage,is_en,num_of_companies,usa_produced,is_released,release_year,release_month,num_of_spoken_languages,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,science fiction,thriller,tv movie,war,western
5000000,3.172765,95.0,3833507,1,0,1,1,0,1,2006,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259000,0.722511,65.0,921000,0,0,1,1,1,1,1928,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
180000000,16.088366,98.0,521311860,0,1,1,3,1,1,2008,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,12.017861,111.0,16337881,0,0,1,2,1,1,2014,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,5.263187,86.0,16675000,1,0,1,3,1,1,1996,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
40000000,7.271503,110.0,79700000,0,1,1,4,1,1,2012,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,6.395748,91.0,37915971,0,0,1,2,0,1,2016,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.762328,90.0,13168027,1,0,1,3,1,1,1983,9,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4500000,3.311392,97.0,744816,0,1,1,1,1,1,2009,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.165679,96.0,115605,0,0,0,1,0,1,2008,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,0.861473,87.0,136203,0,0,1,1,1,1,1988,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60000000,12.915358,108.0,77920346,0,0,1,8,1,1,2006,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24000000,3.69298,107.0,12372410,0,1,1,2,1,1,2000,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12600000,11.695036,106.0,19054534,0,0,1,2,1,1,2014,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85000000,10.254314,97.0,144000000,0,0,1,2,1,1,2006,12,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10000000,11.509677,100.0,3916303,0,0,1,3,1,1,1988,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
55000000,7.713231,91.0,110000000,0,0,1,2,1,1,2013,10,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75000000,14.302911,87.0,527068851,0,1,1,2,1,1,2007,7,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3200000,6.174699,94.0,10000000,0,0,1,1,1,1,1985,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2000000,5.396271,97.0,2801508,0,0,1,5,1,1,2015,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3.14325,105.0,1543112,0,0,1,1,1,1,1992,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15000000,7.024227,92.0,66000000,1,1,1,3,1,1,1995,6,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,8.096719,96.0,4352094,0,0,1,3,1,1,1994,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
100000000,8.140709,136.0,108103450,0,0,1,3,1,1,2004,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,7.145784,105.0,26570463,0,0,1,2,1,1,1997,12,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7000000,19.726114,124.0,470654000,1,1,1,2,1,1,1975,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2.011108,95.0,3418141,0,0,1,1,1,1,1993,8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6700000,1.312833,143.0,31000000,0,0,0,1,0,1,2012,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,13.132127,105.0,1969193,0,0,1,2,1,1,2012,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35000000,7.321172,111.0,173965010,0,1,1,3,1,1,2013,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,6.493765,90.0,83061158,1,1,0,1,0,1,2014,8,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10000000,11.341505,106.0,85300000,0,0,1,1,1,1,1981,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.972928,107.0,5010362,1,0,0,3,0,1,1980,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600000,2.203949,105.0,3166000,0,1,1,0,1,1,2004,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,7.216103,132.0,10652498,0,1,0,5,0,1,2009,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,8.358541,97.0,754935,0,0,1,2,1,1,1992,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000000,1.608163,98.0,31649,0,1,1,0,1,1,2010,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49000000,16.628427,127.0,352927224,1,1,1,3,1,1,1992,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,11.478361,110.0,6585516,0,0,1,7,1,1,2003,3,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50000000,7.668829,105.0,28931401,0,1,1,5,1,1,2011,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7500000,8.593196,100.0,26096852,0,1,1,1,1,1,2009,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6244087,11.722424,145.0,638641,0,0,1,1,1,1,1969,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14000000,1.596058,139.0,2474000,0,0,1,2,1,1,1995,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110000000,7.825072,120.0,72178895,0,0,1,7,1,1,2004,6,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,0.941994,114.0,1001437,0,0,1,2,1,1,1993,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.74133,93.0,2225098,0,0,1,3,0,1,2013,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.492745,101.0,206728,0,0,1,0,1,1,2009,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30000000,21.791111,140.0,8574339,0,1,1,6,1,1,2016,10,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,6.183051,94.0,27297451,0,1,1,2,1,1,2007,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000000,3.450402,87.0,5600000,1,0,1,3,1,1,1996,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.619347,95.0,1622164,1,0,0,2,0,1,1978,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22000000,11.945397,127.0,505000000,0,0,1,1,1,1,1990,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
20000000,5.270187,118.0,57588485,0,0,1,1,1,1,2002,12,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,2.592927,102.0,5790448,0,0,1,2,1,1,1997,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,6.660309,88.0,18662027,0,1,1,2,1,1,2013,6,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,12.653798,114.0,80768,0,1,0,2,0,1,2009,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.416802,103.0,17519169,0,0,1,3,1,1,1995,11,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.738421,96.0,43885000,0,0,1,2,1,1,1979,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19000000,9.106146,109.0,18755936,0,1,1,3,1,1,2008,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23000000,14.13488,101.0,351583407,1,0,1,2,1,1,1994,7,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18339750,7.69224,156.0,92180910,0,1,0,7,0,1,2004,9,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
102000000,9.646208,99.0,147080413,0,0,1,5,1,1,2001,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7920000,11.162277,140.0,14560084,0,0,1,2,0,1,1978,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12560000,4.052991,105.0,42700000,1,0,0,5,0,1,2001,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000000,7.284477,119.0,10017322,0,0,1,4,1,1,1995,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500000,6.57613,104.0,5001655,0,0,1,3,1,1,2004,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.241287,95.0,30292,0,0,0,0,0,1,2012,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11178,0.079287,104.0,34659,0,0,1,3,0,1,2012,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9500000,5.847166,88.0,7800000,0,0,1,2,1,1,2013,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,10.758754,121.0,203427584,0,1,1,6,1,1,2015,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,1.157582,89.0,9000000,0,0,1,1,1,1,1956,11,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,10.686166,83.0,2287714,1,0,0,3,0,1,1995,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24554,0.154526,95.0,140021,0,0,1,0,0,1,1998,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.871303,99.0,187349,0,0,1,1,1,1,1988,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50000000,11.511424,99.0,87528173,0,0,1,6,1,1,2006,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.972723,133.0,17636261,0,1,0,7,0,1,2010,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10000000,2.849779,99.0,14000,0,1,1,2,1,1,1987,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.799447,108.0,143597,0,1,1,0,1,1,2004,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15000000,10.271871,135.0,13060843,0,0,1,2,1,1,2002,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,15.423538,148.0,56255142,0,1,1,4,1,1,2007,9,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,10.513367,92.0,3151130,1,1,1,2,1,1,1994,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,8.778999,93.0,23937870,0,0,1,3,1,1,2006,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000000,8.425361,99.0,72417394,1,1,1,2,1,1,2011,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72500000,6.936688,116.0,162966177,0,1,1,2,1,1,2006,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,5.845712,94.0,46044400,0,0,1,3,1,1,1990,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000000,12.285545,87.0,83761844,0,1,1,1,1,1,2010,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65000000,10.237996,119.0,250821495,0,1,1,1,1,1,1998,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,8.469808,127.0,602042,0,0,1,4,1,1,2013,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915739,0.558002,132.0,14000000,0,0,0,0,0,1,2009,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
70000000,18.324219,98.0,164000000,0,0,1,4,1,1,1998,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.523707,102.0,23020,0,0,1,3,1,1,2016,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65000000,13.455112,120.0,217764291,0,0,1,4,1,1,2004,8,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30000000,14.811958,95.0,66486080,0,1,1,2,1,1,2012,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12000000,1.575026,100.0,12902790,0,0,1,2,1,1,1998,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19000000,4.249948,130.0,23550000,0,0,0,7,0,1,2008,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,7.45279,109.0,48126384,0,0,1,7,1,1,2012,9,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25000000,3.596317,95.0,1614266,0,0,1,5,1,1,1996,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9000000,28.920839,117.0,276921998,0,1,1,3,1,1,2016,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4.322726,113.0,6841570,0,0,1,1,1,1,1994,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24000000,11.269558,110.0,23510601,0,0,1,1,1,1,2003,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000000,13.856199,87.0,11373501,0,0,1,2,1,1,1994,3,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6000000,8.990345,117.0,254700832,0,1,1,3,0,1,1994,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16000000,12.153493,99.0,5367030,0,1,1,2,1,1,2007,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
65000000,10.543955,137.0,163442937,0,1,1,3,1,1,2014,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.791965,110.0,310724,0,0,0,2,0,1,1997,5,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
160000000,26.628178,137.0,653428261,1,1,1,3,1,1,2015,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.763116,99.0,5873871,1,0,0,1,0,1,2009,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
60000000,4.924078,104.0,52322400,0,0,1,6,1,1,2002,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,8.364587,101.0,56489558,0,0,1,2,1,1,2003,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,1.739182,89.0,9563393,0,0,1,2,1,1,1991,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,1.80809,94.0,26055,0,0,1,1,1,1,1991,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11000000,15.750026,96.0,48572000,1,0,1,2,1,1,1990,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225000,1.533379,87.0,2850000,0,0,1,1,1,1,1933,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.36594,105.0,2945242,0,0,1,1,1,1,2005,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,5.385108,107.0,22886222,0,0,1,1,1,1,1993,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7.362552,101.0,6193901,1,0,1,2,1,1,1988,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100000000,14.922399,167.0,193772504,0,1,1,3,1,1,2002,12,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
100000000,12.36223,101.0,100086793,0,1,1,5,1,1,2009,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108000000,19.94393,129.0,22678555,0,1,1,3,1,1,2016,12,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,4.902869,104.0,21800302,0,0,1,1,1,1,2004,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26000000,7.867999,97.0,110230332,0,0,1,3,1,1,2003,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,10.445867,96.0,8459458,0,0,1,3,1,1,2009,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9500000,8.59498,168.0,12250,0,1,0,1,0,1,2012,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.339888,89.0,6297,0,0,1,0,1,1,2001,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175000000,19.148182,109.0,350170057,1,1,1,2,1,1,2017,6,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55000000,11.672394,141.0,113020255,0,1,1,3,1,1,2008,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000000,10.271517,88.0,118338361,0,0,1,3,0,1,2012,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115000000,15.232738,109.0,286140700,0,0,1,7,1,1,2013,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
20000000,9.570657,126.0,27793200,1,0,0,1,0,1,2006,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
12000000,10.312017,113.0,68706993,0,0,1,1,1,1,1985,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1.506457,96.0,750000,0,0,1,3,0,1,1986,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85000000,14.170183,106.0,183018522,0,0,1,6,1,1,2012,3,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
135000000,23.501228,156.0,532950503,0,1,1,9,1,1,2015,12,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
90000000,9.112008,100.0,161626121,0,0,1,2,1,1,1999,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12000000,7.569698,83.0,5669831,0,0,1,1,1,1,1987,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71000000,9.439079,85.0,294456605,1,0,1,3,1,1,1998,6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26000000,10.177303,102.0,116400000,0,0,1,1,1,1,1996,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,8.062578,108.0,60965854,0,1,1,6,0,1,2011,7,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15000000,4.582024,117.0,20529194,0,1,1,3,1,1,2010,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100000000,15.088318,108.0,384335608,1,1,1,2,0,1,2006,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.895489,100.0,5588800,0,0,1,4,0,1,1982,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23000000,10.861339,139.0,5837674,0,1,0,1,0,1,2009,12,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5000000,6.226054,97.0,346592,0,1,1,2,1,1,2007,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.870026,132.0,3225000,0,0,1,1,1,1,1949,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25000000,9.453942,124.0,38307627,0,1,1,1,1,1,2014,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,17.852022,115.0,117698894,1,0,1,4,1,1,2013,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.215013,116.0,9833553,0,0,0,0,0,1,2010,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
30000000,9.783762,118.0,27610873,1,0,1,3,1,1,2005,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11000000,2.27258,124.0,2200000,0,0,1,2,1,1,1970,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,11.576578,95.0,1289998,0,0,1,2,0,1,2014,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000,12.235391,115.0,60527873,1,0,1,2,1,1,1997,10,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.767631,88.0,152810,0,1,1,1,1,1,2005,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.021685,93.0,88000,0,0,1,3,0,1,1982,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
60000000,11.234862,105.0,50549107,1,0,1,6,1,1,2014,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3.611453,113.0,14681192,1,0,1,1,1,1,1988,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36000000,14.575883,97.0,87416021,0,1,1,6,1,1,2016,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000,11.267366,117.0,3301446,0,1,0,1,0,1,1984,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350000,2.96237,85.0,3515061,0,1,1,5,1,1,2004,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000000,13.1984,107.0,121790373,0,1,1,6,1,1,2016,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7200000,12.00491,120.0,116019547,1,1,1,3,1,1,1971,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7.093984,96.0,9500000,0,0,1,1,1,1,1984,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,2.483032,93.0,10229331,0,0,1,1,1,1,2001,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20500000,8.333526,102.0,10089373,0,1,1,6,1,1,2008,12,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.519968,99.0,393970,0,1,1,2,1,1,2017,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000,8.946243,124.0,119269486,0,0,1,10,1,1,2005,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45000000,21.605761,89.0,788241776,1,1,1,2,1,1,1994,6,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
75000000,7.970031,99.0,14567883,0,1,1,4,1,1,1998,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
65000000,12.738789,136.0,93525586,0,1,1,6,1,1,2009,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.43679,87.0,3162153,0,1,1,2,1,1,2016,11,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2200000,1.132835,154.0,9700000,1,0,0,2,0,1,2010,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300000,4.445867,120.0,5249225,0,0,0,3,0,1,2015,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15400000,8.400049,123.0,25762027,0,0,0,16,0,1,2012,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
90000000,11.3569,157.0,60289912,0,0,1,5,1,1,1999,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7000,7.15307,77.0,424760,0,1,1,1,1,1,2004,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12000000,7.88371,99.0,101332962,0,1,1,3,1,1,2014,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.150265,109.0,1644060,1,0,0,4,0,1,1999,2,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,6.068689,98.0,3351735,0,0,1,2,1,1,2016,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3300000,5.840554,83.0,64110728,0,1,1,3,1,1,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1.369216,112.0,1192322,0,0,1,0,0,1,1988,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13100000,1.417392,140.0,4100000,0,1,0,1,0,1,2011,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
40000000,11.185625,106.0,91753202,1,0,1,2,1,1,2001,11,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4500000,6.583161,97.0,10609321,0,0,1,2,1,1,1985,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
500000,2.884359,97.0,17000000,0,0,1,1,1,1,1977,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16000000,6.918821,112.0,17374595,0,0,1,2,0,1,1981,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
